User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,Purchase
1003582,P00266542,F,36-45,0,C,1,0,2,16,,15986
1003582,P00322942,F,36-45,0,C,1,0,2,8,16,6970
1003582,P00056442,F,36-45,0,C,1,0,2,4,,9911
1003582,P00254442,F,36-45,0,C,1,0,1,2,,4091
1003582,P00044242,F,36-45,0,C,1,0,2,4,8,13166
1003582,P00053342,F,36-45,0,C,1,0,1,2,4,3973
1003583,P00112142,F,26-35,9,C,4+,0,1,2,14,15376
1003583,P00157642,F,26-35,9,C,4+,0,1,14,16,11877
1003583,P00085242,F,26-35,9,C,4+,0,8,14,17,7840
1003583,P00322142,F,26-35,9,C,4+,0,1,14,,8322
1003583,P00103042,F,26-35,9,C,4+,0,1,14,,11638
1003584,P00158542,M,18-25,0,C,4+,1,5,6,13,6901
1003584,P00019342,M,18-25,0,C,4+,1,1,6,15,11507
1003585,P00121642,M,36-45,20,A,0,1,5,14,,5379
1003585,P00014642,M,36-45,20,A,0,1,8,14,17,8094
1003585,P00304642,M,36-45,20,A,0,1,2,14,15,9719
1003585,P00260042,M,36-45,20,A,0,1,5,8,,8794
1003585,P00051442,M,36-45,20,A,0,1,8,17,,7930
1003585,P00086442,M,36-45,20,A,0,1,8,13,15,8127
1003585,P00241142,M,36-45,20,A,0,1,8,,,6056
1003585,P00313542,M,36-45,20,A,0,1,5,8,,5169
1003585,P00319342,M,36-45,20,A,0,1,5,8,,6894
1003585,P00022342,M,36-45,20,A,0,1,8,16,,7925
1003585,P00295242,M,36-45,20,A,0,1,8,,,5953
1003586,P00102842,M,36-45,20,A,2,1,8,,,9724
1003586,P00313742,M,36-45,20,A,2,1,18,,,3776
1003586,P00102642,M,36-45,20,A,2,1,4,8,9,3496
1003586,P00250642,M,36-45,20,A,2,1,11,,,4502
1003586,P00210042,M,36-45,20,A,2,1,8,14,,3973
1003586,P00247042,M,36-45,20,A,2,1,5,14,,6924
1003586,P00343442,M,36-45,20,A,2,1,12,,,1040
1003587,P00356042,M,36-45,3,C,1,0,1,15,,15174
1003587,P00128042,M,36-45,3,C,1,0,1,5,18,15627
1003588,P00053142,M,26-35,2,B,4+,0,1,,,11377
1003588,P00110842,M,26-35,2,B,4+,0,1,2,5,19587
1003588,P00002142,M,26-35,2,B,4+,0,1,5,8,7884
1003588,P00057942,M,26-35,2,B,4+,0,1,2,6,15365
1003588,P00157642,M,26-35,2,B,4+,0,1,14,16,19621
1003588,P00119242,M,26-35,2,B,4+,0,18,,,3767
1003588,P00215642,M,26-35,2,B,4+,0,8,,,8078
1003589,P00119642,F,46-50,0,B,1,1,1,2,8,7677
1003589,P00127642,F,46-50,0,B,1,1,1,2,15,19109
1003589,P00352142,F,46-50,0,B,1,1,1,6,16,15651
1003589,P00074442,F,46-50,0,B,1,1,1,16,,7916
1003589,P00216142,F,46-50,0,B,1,1,1,16,,11418
1003589,P00198742,F,46-50,0,B,1,1,1,2,11,11438
1003589,P00129342,F,46-50,0,B,1,1,1,5,15,8314
1003589,P00030842,F,46-50,0,B,1,1,1,2,15,3954
1003589,P00191442,F,46-50,0,B,1,1,1,2,15,4150
1003589,P00102942,F,46-50,0,B,1,1,1,14,,11459
1003589,P00234142,F,46-50,0,B,1,1,1,,,7715
1003589,P00030742,F,46-50,0,B,1,1,1,,,7587
1003589,P00079742,F,46-50,0,B,1,1,1,2,15,4513
1003589,P00120842,F,46-50,0,B,1,1,8,17,,4181
1003589,P00145042,F,46-50,0,B,1,1,1,2,5,15309
1003589,P00266542,F,46-50,0,B,1,1,2,16,,9807
1003589,P00195342,F,46-50,0,B,1,1,2,5,,3405
1003589,P00230242,F,46-50,0,B,1,1,3,15,,7974
1003589,P00232942,F,46-50,0,B,1,1,8,16,,2097
1003589,P00015642,F,46-50,0,B,1,1,8,16,17,8020
1003589,P00022142,F,46-50,0,B,1,1,1,,,15559
1003589,P00026042,F,46-50,0,B,1,1,8,14,17,3956
1003589,P00162442,F,46-50,0,B,1,1,1,16,,11516
1003590,P00332242,F,18-25,15,A,1,0,1,16,,7606
1003590,P00237542,F,18-25,15,A,1,0,1,15,16,4045
1003590,P00184942,F,18-25,15,A,1,0,1,8,17,18989
1003590,P00294542,F,18-25,15,A,1,0,8,,,10047
1003590,P00302442,F,18-25,15,A,1,0,5,6,,5453
1003590,P00239142,F,18-25,15,A,1,0,5,,,8894
1003590,P00248442,F,18-25,15,A,1,0,3,4,,10950
1003590,P00037342,F,18-25,15,A,1,0,8,11,,7931
1003590,P00305142,F,18-25,15,A,1,0,1,,,15778
1003590,P00013142,F,18-25,15,A,1,0,5,,,1891
1003590,P00120042,F,18-25,15,A,1,0,1,2,,15309
1003590,P00336942,F,18-25,15,A,1,0,5,,,6880
1003590,P00112142,F,18-25,15,A,1,0,1,2,14,19476
1003590,P00114942,F,18-25,15,A,1,0,1,15,16,19027
1003590,P00181542,F,18-25,15,A,1,0,11,16,,7407
1003590,P00010842,F,18-25,15,A,1,0,8,16,,9714
1003590,P00080342,F,18-25,15,A,1,0,1,6,8,19184
1003590,P00298242,F,18-25,15,A,1,0,8,,,9971
1003590,P00315642,F,18-25,15,A,1,0,8,13,,8052
1003590,P00113142,F,18-25,15,A,1,0,1,5,12,19294
1003590,P00220442,F,18-25,15,A,1,0,5,14,,7033
1003590,P00187442,F,18-25,15,A,1,0,2,4,5,6658
1003590,P00365642,F,18-25,15,A,1,0,5,8,,3524
1003590,P00309242,F,18-25,15,A,1,0,5,8,,6998
1003590,P00158242,F,18-25,15,A,1,0,6,8,,16014
1003591,P00084842,M,36-45,6,C,1,0,8,16,,7938
1003591,P00309142,M,36-45,6,C,1,0,1,16,,12073
1003591,P00156442,M,36-45,6,C,1,0,8,,,8099
1003591,P00117542,M,36-45,6,C,1,0,18,,,2398
1003591,P00015542,M,36-45,6,C,1,0,1,2,13,7881
1003591,P00113642,M,36-45,6,C,1,0,8,,,7810
1003592,P00010742,F,55+,2,B,2,1,1,8,17,19636
1003592,P00087842,F,55+,2,B,2,1,12,,,1738
1003592,P00196542,F,55+,2,B,2,1,5,8,14,8784
1003592,P00289342,F,55+,2,B,2,1,5,8,14,7050
1003592,P00118842,F,55+,2,B,2,1,5,8,,5352
1003592,P00051442,F,55+,2,B,2,1,8,17,,9935
1003592,P00114142,F,55+,2,B,2,1,8,,,10040
1003592,P00215642,F,55+,2,B,2,1,8,,,7989
1003592,P00026642,F,55+,2,B,2,1,8,,,8123
1003592,P00212242,F,55+,2,B,2,1,8,,,9969
1003592,P00178342,F,55+,2,B,2,1,8,,,10032
1003592,P00049642,F,55+,2,B,2,1,8,14,,9741
1003592,P00010342,F,55+,2,B,2,1,8,14,,5883
1003592,P00021842,F,55+,2,B,2,1,5,8,14,7161
1003592,P00057942,F,55+,2,B,2,1,1,2,6,19111
1003592,P00285842,F,55+,2,B,2,1,5,,,7170
1003592,P00360042,F,55+,2,B,2,1,8,,,8024
1003592,P00114342,F,55+,2,B,2,1,1,8,17,19527
1003592,P00367042,F,55+,2,B,2,1,8,,,7970
1003593,P00216742,F,26-35,9,C,1,0,5,,,5388
1003593,P00129642,F,26-35,9,C,1,0,5,,,3470
1003594,P00181542,M,0-17,0,B,0,0,11,16,,4535
1003594,P00279542,M,0-17,0,B,0,0,8,,,4056
1003594,P00261642,M,0-17,0,B,0,0,8,,,3995
1003594,P00118442,M,0-17,0,B,0,0,1,2,,11859
1003594,P00004742,M,0-17,0,B,0,0,6,16,,8030
1003594,P00182242,M,0-17,0,B,0,0,1,5,6,19590
1003594,P00119142,M,0-17,0,B,0,0,3,4,12,8233
1003594,P00150942,M,0-17,0,B,0,0,6,11,13,20191
1003594,P00173042,M,0-17,0,B,0,0,13,15,16,951
1003594,P00355142,M,0-17,0,B,0,0,1,15,,19707
1003595,P00237642,M,26-35,0,C,2,0,5,14,,7000
1003596,P00071442,F,36-45,4,A,3,0,15,17,,20921
1003596,P00084442,F,36-45,4,A,3,0,13,16,,942
1003596,P00084842,F,36-45,4,A,3,0,8,16,,9752
1003596,P00114842,F,36-45,4,A,3,0,5,,,7177
1003596,P00069042,F,36-45,4,A,3,0,3,,,13695
1003596,P00188442,F,36-45,4,A,3,0,5,7,,8890
1003597,P00025442,M,26-35,17,C,1,1,1,2,9,19152
1003597,P00118442,M,26-35,17,C,1,1,1,2,,15211
1003597,P00062842,M,26-35,17,C,1,1,1,2,13,15384
1003597,P00058142,M,26-35,17,C,1,1,3,4,12,13664
1003598,P00178942,M,55+,1,A,2,0,5,8,,1816
1003599,P00150542,M,26-35,16,C,3,0,5,,,6971
1003599,P00025242,M,26-35,16,C,3,0,2,4,5,10125
1003599,P00184942,M,26-35,16,C,3,0,1,8,17,15399
1003599,P00015842,M,26-35,16,C,3,0,1,14,16,15768
1003599,P00146742,M,26-35,16,C,3,0,1,13,14,15270
1003600,P00022542,M,36-45,20,B,4+,1,5,,,5371
1003600,P00072842,M,36-45,20,B,4+,1,5,8,,5231
1003600,P00227142,M,36-45,20,B,4+,1,5,,,7144
1003600,P00153642,M,36-45,20,B,4+,1,8,,,7960
1003600,P00120842,M,36-45,20,B,4+,1,8,17,,5900
1003600,P00117242,M,36-45,20,B,4+,1,8,17,,8040
1003600,P00339842,M,36-45,20,B,4+,1,1,14,15,11872
1003600,P00190142,M,36-45,20,B,4+,1,3,4,5,10986
1003600,P00305042,M,36-45,20,B,4+,1,11,13,16,6034
1003600,P00259942,M,36-45,20,B,4+,1,16,,,16383
1003600,P00048142,M,36-45,20,B,4+,1,1,16,,15387
1003600,P00267542,M,36-45,20,B,4+,1,1,16,,15224
1003600,P00314142,M,36-45,20,B,4+,1,8,16,,7832
1003600,P00035542,M,36-45,20,B,4+,1,3,4,12,13269
1003600,P00156242,M,36-45,20,B,4+,1,4,5,9,2089
1003601,P00052842,F,36-45,3,B,0,0,10,15,,18666
1003601,P00331542,F,36-45,3,B,0,0,5,8,,8614
1003602,P00248142,M,26-35,12,C,3,0,5,,,7083
1003602,P00349942,M,26-35,12,C,3,0,1,5,,11646
1003603,P00058042,F,36-45,7,B,0,1,8,16,,5990
1003603,P00061042,F,36-45,7,B,0,1,8,16,,7997
1003603,P00319042,F,36-45,7,B,0,1,5,,,2053
1003603,P00114042,F,36-45,7,B,0,1,5,14,,5232
1003603,P00161442,F,36-45,7,B,0,1,5,14,,5424
1003603,P00270942,F,36-45,7,B,0,1,1,2,15,11673
1003603,P00214242,F,36-45,7,B,0,1,1,16,,11896
1003603,P00222242,F,36-45,7,B,0,1,1,2,13,3952
1003603,P00070442,F,36-45,7,B,0,1,1,15,,4206
1003603,P00321442,F,36-45,7,B,0,1,13,16,,772
1003603,P00344542,F,36-45,7,B,0,1,16,,,4520
1003603,P00284942,F,36-45,7,B,0,1,16,,,12718
1003603,P00194642,F,36-45,7,B,0,1,1,6,13,11448
1003603,P00136742,F,36-45,7,B,0,1,1,14,16,11712
1003603,P00032342,F,36-45,7,B,0,1,11,15,,1505
1003604,P00139942,F,0-17,10,C,1,0,5,,,7189
1003604,P00194442,F,0-17,10,C,1,0,5,,,8643
1003605,P00350442,M,18-25,12,A,2,0,2,3,15,16360
1003605,P00249542,M,18-25,12,A,2,0,1,5,15,15675
1003605,P00334242,M,18-25,12,A,2,0,1,8,,19397
1003605,P00253042,M,18-25,12,A,2,0,8,,,9897
1003605,P00248342,M,18-25,12,A,2,0,8,13,,4092
1003605,P00121342,M,18-25,12,A,2,0,1,5,18,19022
1003605,P00085042,M,18-25,12,A,2,0,5,6,,8566
1003605,P00054242,M,18-25,12,A,2,0,1,6,14,19397
1003605,P00017042,M,18-25,12,A,2,0,8,,,8013
1003607,P00251842,M,36-45,17,C,0,0,1,15,16,11956
1003607,P00229742,M,36-45,17,C,0,0,1,16,,15638
1003607,P00319042,M,36-45,17,C,0,0,5,,,8755
1003607,P00117442,M,36-45,17,C,0,0,5,14,,8701
1003607,P00192042,M,36-45,17,C,0,0,5,9,14,3680
1003607,P00183242,M,36-45,17,C,0,0,5,15,,6988
1003607,P00192542,M,36-45,17,C,0,0,1,2,9,11636
1003607,P00049942,M,36-45,17,C,0,0,11,15,,3008
1003607,P00174542,M,36-45,17,C,0,0,11,15,,1520
1003607,P00049142,M,36-45,17,C,0,0,1,15,,8226
1003607,P00050642,M,36-45,17,C,0,0,15,16,,8984
1003607,P00114342,M,36-45,17,C,0,0,1,8,17,18961
1003607,P00120842,M,36-45,17,C,0,0,8,17,,7806
1003608,P00117442,F,36-45,9,C,1,0,5,14,,7192
1003608,P00219842,F,36-45,9,C,1,0,5,,,3547
1003609,P00332242,F,26-35,17,C,3,0,1,16,,7806
1003609,P00325242,F,26-35,17,C,3,0,16,,,12382
1003609,P00136742,F,26-35,17,C,3,0,1,14,16,7810
1003609,P00142942,F,26-35,17,C,3,0,1,2,16,11995
1003609,P00033642,F,26-35,17,C,3,0,5,8,,3750
1003610,P00265242,M,18-25,6,B,4+,0,5,8,,2001
1003610,P00006842,M,18-25,6,B,4+,0,5,,,3722
1003610,P00130842,M,18-25,6,B,4+,0,5,14,,2055
1003610,P00248142,M,18-25,6,B,4+,0,5,,,7118
1003610,P0095642,M,18-25,6,B,4+,0,5,,,3522
1003610,P00050742,M,18-25,6,B,4+,0,5,,,8714
1003610,P00014842,M,18-25,6,B,4+,0,1,2,5,11921
1003610,P00201542,M,18-25,6,B,4+,0,5,,,7133
1003610,P00361842,M,18-25,6,B,4+,0,15,16,,17267
1003610,P00358242,M,18-25,6,B,4+,0,8,,,7855
1003610,P00160942,M,18-25,6,B,4+,0,1,16,,11404
1003610,P00249542,M,18-25,6,B,4+,0,1,5,15,15574
1003610,P00158942,M,18-25,6,B,4+,0,1,4,,4054
1003610,P00276142,M,18-25,6,B,4+,0,12,,,397
1003610,P00128342,M,18-25,6,B,4+,0,5,12,14,1855
1003610,P00306242,M,18-25,6,B,4+,0,3,4,,3093
1003610,P00303642,M,18-25,6,B,4+,0,8,14,,8045
1003610,P00345442,M,18-25,6,B,4+,0,5,11,,1941
1003610,P00100842,M,18-25,6,B,4+,0,5,,,5158
1003610,P00295742,M,18-25,6,B,4+,0,8,,,7795
1003610,P00299842,M,18-25,6,B,4+,0,8,,,2093
1003610,P00016042,M,18-25,6,B,4+,0,1,16,,15201
1003610,P00175042,M,18-25,6,B,4+,0,8,,,2052
1003610,P00217442,M,18-25,6,B,4+,0,1,2,11,8249
1003610,P00175542,M,18-25,6,B,4+,0,5,,,1832
1003610,P00084642,M,18-25,6,B,4+,0,13,16,,217
1003610,P00085242,M,18-25,6,B,4+,0,8,14,17,1942
1003610,P00083842,M,18-25,6,B,4+,0,5,14,,1862
1003610,P00176742,M,18-25,6,B,4+,0,8,14,,2075
1003611,P00018042,M,26-35,2,C,4+,0,15,16,,12998
1003611,P00223242,M,26-35,2,C,4+,0,5,14,,8893
1003611,P00071442,M,26-35,2,C,4+,0,15,17,,20887
1003611,P00105142,M,26-35,2,C,4+,0,1,2,15,11761
1003611,P00127842,M,26-35,2,C,4+,0,1,2,15,15227
1003611,P00165442,M,26-35,2,C,4+,0,1,15,16,8329
1003611,P00265742,M,26-35,2,C,4+,0,5,12,,8872
1003611,P00029242,M,26-35,2,C,4+,0,8,,,9698
1003612,P00110942,M,26-35,14,C,1,1,1,2,,15809
1003612,P00147942,M,26-35,14,C,1,1,1,16,,15816
1003612,P00352142,M,26-35,14,C,1,1,1,6,16,11792
1003612,P00145042,M,26-35,14,C,1,1,1,2,5,11493
1003612,P00119742,M,26-35,14,C,1,1,5,8,12,7131
1003612,P00266942,M,26-35,14,C,1,1,8,13,14,5871
1003613,P00114042,M,26-35,0,C,1,1,5,14,,6858
1003613,P00028542,M,26-35,0,C,1,1,6,8,14,20186
1003613,P00360042,M,26-35,0,C,1,1,8,,,5828
1003614,P00240442,M,26-35,0,B,2,1,6,16,,4257
1003614,P00293342,M,26-35,0,B,2,1,8,,,2233
1003614,P00014042,M,26-35,0,B,2,1,1,,,7910
1003614,P00296142,M,26-35,0,B,2,1,5,,,3591
1003614,P00352742,M,26-35,0,B,2,1,1,,,11619
1003614,P00115142,M,26-35,0,B,2,1,1,8,17,19196
1003614,P00259142,M,26-35,0,B,2,1,5,,,5475
1003614,P00329442,M,26-35,0,B,2,1,5,8,,7025
1003615,P00125142,M,26-35,17,C,2,0,11,,,6149
1003615,P00116242,M,26-35,17,C,2,0,8,15,,6101
1003615,P00350442,M,26-35,17,C,2,0,2,3,15,3711
1003615,P00052242,M,26-35,17,C,2,0,8,,,4239
1003615,P00190942,M,26-35,17,C,2,0,3,4,,2896
1003615,P00130442,M,26-35,17,C,2,0,3,5,,8134
1003615,P00102642,M,26-35,17,C,2,0,4,8,9,805
1003615,P00196342,M,26-35,17,C,2,0,2,9,14,6554
1003615,P00068442,M,26-35,17,C,2,0,18,,,3794
1003616,P00128942,M,46-50,0,C,2,1,1,11,,11974
1003618,P00153142,M,55+,17,A,4+,1,1,8,,12032
1003618,P00256642,M,55+,17,A,4+,1,5,,,5227
1003618,P00248542,M,55+,17,A,4+,1,8,16,,8063
1003618,P00248342,M,55+,17,A,4+,1,8,13,,6020
1003618,P00260242,M,55+,17,A,4+,1,5,16,,5378
1003618,P00058042,M,55+,17,A,4+,1,8,16,,9811
1003618,P00008842,M,55+,17,A,4+,1,1,16,,11899
1003618,P00286742,M,55+,17,A,4+,1,1,16,,11788
1003618,P00312842,M,55+,17,A,4+,1,16,,,8189
1003618,P0094042,M,55+,17,A,4+,1,1,16,,11539
1003618,P00362642,M,55+,17,A,4+,1,8,18,,6003
1003618,P00176042,M,55+,17,A,4+,1,8,17,,5923
1003618,P00313542,M,55+,17,A,4+,1,5,8,,6908
1003618,P00155742,M,55+,17,A,4+,1,8,,,6132
1003618,P00083942,M,55+,17,A,4+,1,12,14,,1741
1003618,P00054242,M,55+,17,A,4+,1,1,6,14,11905
1003618,P00230342,M,55+,17,A,4+,1,5,14,,5304
1003618,P00026042,M,55+,17,A,4+,1,8,14,17,5835
1003618,P00046742,M,55+,17,A,4+,1,1,2,15,15604
1003618,P00346142,M,55+,17,A,4+,1,1,15,,7820
1003618,P00112642,M,55+,17,A,4+,1,1,2,5,8008
1003618,P00233442,M,55+,17,A,4+,1,1,2,15,11515
1003618,P00297842,M,55+,17,A,4+,1,1,,,11401
1003618,P00103042,M,55+,17,A,4+,1,1,14,,11903
1003618,P00280842,M,55+,17,A,4+,1,1,8,,11585
1003618,P00253142,M,55+,17,A,4+,1,1,2,5,7794
1003618,P00059442,M,55+,17,A,4+,1,6,8,16,16671
1003618,P00035842,M,55+,17,A,4+,1,5,6,9,5435
1003618,P00051942,M,55+,17,A,4+,1,5,6,11,3750
1003618,P00111842,M,55+,17,A,4+,1,8,,,7985
1003618,P00135642,M,55+,17,A,4+,1,8,,,6101
1003618,P00073642,M,55+,17,A,4+,1,8,,,5908
1003618,P00052142,M,55+,17,A,4+,1,8,14,,5880
1003618,P00105542,M,55+,17,A,4+,1,8,,,5863
1003618,P00252742,M,55+,17,A,4+,1,8,,,6149
1003618,P00188942,M,55+,17,A,4+,1,8,,,5959
1003618,P00242042,M,55+,17,A,4+,1,8,14,,5922
1003618,P00253442,M,55+,17,A,4+,1,5,8,,5148
1003618,P00302942,M,55+,17,A,4+,1,8,,,8039
1003618,P00118842,M,55+,17,A,4+,1,5,8,,3721
1003618,P0096342,M,55+,17,A,4+,1,8,,,6091
1003618,P00297042,M,55+,17,A,4+,1,8,,,5918
1003618,P00334842,M,55+,17,A,4+,1,8,,,4064
1003618,P00000442,M,55+,17,A,4+,1,5,8,,3645
1003618,P00274342,M,55+,17,A,4+,1,2,8,14,6764
1003618,P00276742,M,55+,17,A,4+,1,5,8,,3492
1003618,P00265942,M,55+,17,A,4+,1,5,,,5141
1003618,P00141542,M,55+,17,A,4+,1,5,,,5481
1003618,P00084942,M,55+,17,A,4+,1,5,8,,5326
1003618,P00199442,M,55+,17,A,4+,1,5,9,,5354
1003618,P00075442,M,55+,17,A,4+,1,5,11,,5310
1003618,P00055242,M,55+,17,A,4+,1,11,,,3191
1003618,P00250242,M,55+,17,A,4+,1,5,,,3492
1003618,P00280442,M,55+,17,A,4+,1,11,,,4497
1003618,P00237842,M,55+,17,A,4+,1,5,,,5363
1003618,P00344142,M,55+,17,A,4+,1,18,,,2334
1003618,P00151342,M,55+,17,A,4+,1,7,,,8340
1003619,P00182342,M,51-55,16,B,3,1,1,5,6,15807
1003620,P00354342,M,26-35,7,A,1,0,5,11,,3467
1003620,P00051442,M,26-35,7,A,1,0,8,17,,9778
1003620,P00124642,M,26-35,7,A,1,0,16,,,12468
1003620,P00211142,M,26-35,7,A,1,0,5,,,7043
1003620,P00334242,M,26-35,7,A,1,0,1,8,,19066
1003620,P00338442,M,26-35,7,A,1,0,1,16,,7852
1003620,P00295742,M,26-35,7,A,1,0,8,,,7973
1003620,P00325742,M,26-35,7,A,1,0,2,9,,6713
1003620,P00113242,M,26-35,7,A,1,0,1,6,8,19050
1003620,P00313442,M,26-35,7,A,1,0,5,6,8,3607
1003620,P00111142,M,26-35,7,A,1,0,1,15,16,19042
1003620,P00127842,M,26-35,7,A,1,0,1,2,15,11538
1003620,P00053542,M,26-35,7,A,1,0,1,,,7667
1003620,P00147742,M,26-35,7,A,1,0,1,16,,11409
1003620,P00129142,M,26-35,7,A,1,0,1,11,,4381
1003620,P00334042,M,26-35,7,A,1,0,1,11,15,11649
1003620,P00361642,M,26-35,7,A,1,0,5,,,5203
1003620,P00363742,M,26-35,7,A,1,0,5,,,5450
1003620,P00370642,M,26-35,7,A,1,0,8,16,,7864
1003620,P00352842,M,26-35,7,A,1,0,2,6,15,9722
1003621,P00355142,M,18-25,4,B,3,0,1,15,,11974
1003621,P00277442,M,18-25,4,B,3,0,1,6,15,4174
1003621,P00019142,M,18-25,4,B,3,0,11,15,,3019
1003621,P00297742,M,18-25,4,B,3,0,8,17,,6184
1003621,P00295342,M,18-25,4,B,3,0,2,8,,12939
1003621,P00178142,M,18-25,4,B,3,0,8,17,,9828
1003621,P00120342,M,18-25,4,B,3,0,5,17,,8746
1003621,P00344042,M,18-25,4,B,3,0,18,,,2359
1003621,P00337442,M,18-25,4,B,3,0,5,,,6956
1003622,P00195842,M,18-25,1,B,2,1,3,4,8,13504
1003622,P00078742,M,18-25,1,B,2,1,5,8,14,8793
1003623,P00109242,M,36-45,11,C,1,0,6,8,10,15949
1003623,P00273342,M,36-45,11,C,1,0,10,,,23711
1003624,P00075542,M,26-35,12,B,0,1,8,13,,7849
1003624,P00190742,M,26-35,12,B,0,1,3,4,9,8364
1003624,P00000242,M,26-35,12,B,0,1,2,4,9,13294
1003624,P00250642,M,26-35,12,B,0,1,11,,,4503
1003624,P00248542,M,26-35,12,B,0,1,8,16,,7892
1003624,P00253042,M,26-35,12,B,0,1,8,,,8058
1003624,P00191142,M,26-35,12,B,0,1,4,15,,2796
1003624,P00042242,M,26-35,12,B,0,1,5,15,,6939
1003624,P00294142,M,26-35,12,B,0,1,5,8,15,6857
1003624,P00109242,M,26-35,12,B,0,1,6,8,10,15994
1003624,P00070042,M,26-35,12,B,0,1,1,2,16,15661
1003625,P00005042,M,18-25,10,B,1,0,6,16,,15975
1003625,P00127242,M,18-25,10,B,1,0,1,16,,11709
1003625,P00286642,M,18-25,10,B,1,0,11,14,,6142
1003625,P00223542,M,18-25,10,B,1,0,1,8,17,19600
1003626,P00017542,M,26-35,17,B,3,0,5,,,3499
1003626,P00313342,M,26-35,17,B,3,0,5,,,7151
1003626,P00323442,M,26-35,17,B,3,0,5,9,,5389
1003626,P00110642,M,26-35,17,B,3,0,5,,,8658
1003626,P00013742,M,26-35,17,B,3,0,5,,,7083
1003626,P00195342,M,26-35,17,B,3,0,2,5,,9892
1003626,P00329242,M,26-35,17,B,3,0,5,14,,5407
1003626,P00285642,M,26-35,17,B,3,0,2,5,15,9971
1003626,P00171642,M,26-35,17,B,3,0,5,8,14,6983
1003626,P00227742,M,26-35,17,B,3,0,5,14,,5256
1003626,P00228642,M,26-35,17,B,3,0,5,18,,7145
1003626,P00315742,M,26-35,17,B,3,0,5,,,5367
1003626,P00168742,M,26-35,17,B,3,0,1,5,,15388
1003626,P00147442,M,26-35,17,B,3,0,1,5,,15534
1003626,P00006442,M,26-35,17,B,3,0,5,,,5150
1003626,P00113142,M,26-35,17,B,3,0,1,5,12,15366
1003626,P00044442,M,26-35,17,B,3,0,1,16,,19420
1003626,P00237542,M,26-35,17,B,3,0,1,15,16,19345
1003626,P00117042,M,26-35,17,B,3,0,1,2,5,11909
1003626,P00267542,M,26-35,17,B,3,0,1,16,,15875
1003626,P00042142,M,26-35,17,B,3,0,1,2,6,15519
1003626,P00137542,M,26-35,17,B,3,0,1,8,16,15801
1003626,P00145742,M,26-35,17,B,3,0,1,2,,15779
1003626,P00020342,M,26-35,17,B,3,0,1,2,,8302
1003626,P00170342,M,26-35,17,B,3,0,1,15,,7697
1003626,P00143342,M,26-35,17,B,3,0,1,14,16,3956
1003626,P00263042,M,26-35,17,B,3,0,1,16,,11729
1003626,P00113042,M,26-35,17,B,3,0,11,16,,5927
1003626,P00345242,M,26-35,17,B,3,0,5,11,,5230
1003626,P00269742,M,26-35,17,B,3,0,11,16,,4635
1003626,P00028842,M,26-35,17,B,3,0,6,8,,20267
1003626,P00158242,M,26-35,17,B,3,0,6,8,,12618
1003626,P00289042,M,26-35,17,B,3,0,8,,,8102
1003626,P0099342,M,26-35,17,B,3,0,5,8,,6878
1003626,P00317842,M,26-35,17,B,3,0,8,,,9822
1003626,P00253542,M,26-35,17,B,3,0,8,,,7963
1003626,P00049542,M,26-35,17,B,3,0,8,,,5928
1003626,P0093942,M,26-35,17,B,3,0,8,16,,5822
1003627,P00110542,F,36-45,1,C,2,1,8,,,5892
1003627,P00274942,F,36-45,1,C,2,1,8,,,10053
1003627,P00127642,F,36-45,1,C,2,1,1,2,15,11438
1003628,P00240142,M,26-35,7,B,4+,0,5,,,3652
1003629,P00308542,F,51-55,7,B,0,0,1,,,7902
1003629,P00118542,F,51-55,7,B,0,0,5,8,,6963
1003630,P00115642,M,18-25,4,B,2,0,8,14,,8085
1003630,P00039242,M,18-25,4,B,2,0,1,15,,11879
1003630,P00225542,M,18-25,4,B,2,0,5,8,,3445
1003630,P00031042,M,18-25,4,B,2,0,8,,,10052
1003630,P00058042,M,18-25,4,B,2,0,8,16,,7775
1003631,P00010742,M,18-25,4,B,4+,0,1,8,17,19250
1003631,P00036842,M,18-25,4,B,4+,0,1,14,16,12085
1003631,P00059642,M,18-25,4,B,4+,0,1,2,3,15603
1003632,P00217742,M,51-55,11,C,4+,1,5,14,,5192
1003632,P00240442,M,51-55,11,C,4+,1,6,16,,16484
1003633,P00184242,M,36-45,18,C,0,0,9,15,,9435
1003634,P00286442,M,51-55,1,C,0,1,8,,,6076
1003635,P00349842,M,51-55,1,C,1,0,5,14,,7128
1003635,P00273042,M,51-55,1,C,1,0,5,,,8794
1003635,P00281042,M,51-55,1,C,1,0,5,,,8874
1003635,P00209842,M,51-55,1,C,1,0,5,8,,7112
1003635,P00120342,M,51-55,1,C,1,0,5,17,,8816
1003635,P00119342,M,51-55,1,C,1,0,10,13,,23596
1003635,P00271242,M,51-55,1,C,1,0,8,14,,9784
1003636,P00110842,M,26-35,0,C,2,1,1,2,5,11434
1003637,P00214142,M,26-35,6,C,1,1,8,,,8119
1003638,P00248142,M,26-35,2,C,4+,0,5,,,7132
1003638,P00216342,M,26-35,2,C,4+,0,3,4,5,10941
1003638,P00251442,M,26-35,2,C,4+,0,5,,,1947
1003638,P00251642,M,26-35,2,C,4+,0,1,2,4,7857
1003638,P00112142,M,26-35,2,C,4+,0,1,2,14,11985
